Order	Family	Genus	Species	Ts_rep_1	Te_rep_1	Ts_rep_2	Te_rep_2	Ts_rep_3	Te_rep_3	Ts_rep_4	Te_rep_4	Ts_rep_5	Te_rep_5	Ts_rep_6	Te_rep_6	Ts_rep_7	Te_rep_7	Ts_rep_8	Te_rep_8	Ts_rep_9	Te_rep_9	Ts_rep_10	Te_rep_10	Ts_rep_11	Te_rep_11	Ts_rep_12	Te_rep_12	Ts_rep_13	Te_rep_13	Ts_rep_14	Te_rep_14	Ts_rep_15	Te_rep_15	Ts_rep_16	Te_rep_16	Ts_rep_17	Te_rep_17	Ts_rep_18	Te_rep_18	Ts_rep_19	Te_rep_19	Ts_rep_20	Te_rep_20
Squaliformes	Centrophoridae	Centrophorus	Centrophorus_squamosus	6.14184348957454	0	6.67097063234974	0	6.51692114977245	0	6.16459783938021	0	6.21457312450662	0	6.30447915231988	0	6.26213904521761	0	6.38886781301512	0	6.32048123013603	0	6.2396836210725	0	6.34867813007627	0	6.16408381610607	0	6.3015381346544	0	6.41850416211874	0	6.31096845286324	0	5.94857801151499	0	6.2876780736503	0	6.45052104802097	0	6.30481474093993	0	6.16537754173153	0
Squaliformes	Centrophoridae	Centrophorus	Centrophorus_stehlini	27.552191962807	26.2928498318561	24.8300612141088	22.9915424445047	24.7109502446983	22.9825057808932	25.0903443039114	23.7692646914856	28.2824216085545	26.6288876157207	27.8313514280631	25.5936271223937	28.5022326576084	26.8719103604669	24.2097934423826	22.5978668004259	28.9481673282997	26.5651476937975	26.5945983535209	25.0857240581962	27.0595190286763	25.4916168160923	24.6467520244578	23.2734571896643	26.6278804202996	24.6583127056511	27.1698695207708	25.8167008177544	25.7762044866576	23.9353957258579	24.8364244509025	22.7895007791533	27.9124779912761	25.8571537017354	28.3605385313008	26.7987200668159	28.8283333354224	27.202899135685	26.0067409683592	24.7486382216076
Squaliformes	Somniosidae	Centroscymnus	Centroscymnus_praecursor	84.859899796642	62.2656494583616	82.9841645737274	60.9688895013828	84.8702675410226	61.2368065180904	84.407480979191	63.6073578876171	84.6578852036998	62.1862657934694	84.832810246082	61.2734799765035	83.9608957485267	61.4556378749607	83.9188202005072	60.8719781469655	84.1220054264609	61.0099789853683	84.6704242072622	61.5113865685814	84.7437479262221	61.9364443192721	83.7092242139908	62.1143781812955	82.8470903592161	62.2641672502689	84.5044386570598	62.2893448304744	84.8960711069901	61.2488594782421	84.0351537963984	61.3232136101992	84.1223777132889	61.3113373774753	84.8700408568815	61.7311297692609	84.3912901474916	61.2319361706993	83.2400266678149	61.6377760084855
Squaliformes	Somniosidae	Centroscymnus	Centroscymnus_schmidi	74.0722674066539	68.0569192688246	76.567210421701	67.1448325401026	74.5678387817647	64.9577857692876	77.2150534553178	66.4028890553791	76.0119303688069	65.904461144279	74.6860097630958	65.6151356538221	76.2868425950165	66.5945547240688	77.495290031432	66.5984954029179	77.7001137190721	65.2622282342303	75.7304778649699	65.0776798016828	76.4624595883052	65.7455545259757	77.8876099904231	66.805527365363	76.053797921175	66.0566200496631	78.3317064971779	64.9867222223467	78.0567348832319	67.2551369853063	76.6755426281627	66.0660726392184	77.1632380617762	65.2104236612296	75.0277820419393	67.1955114924159	78.2779773972204	66.2874199025323	77.4852458611146	65.8911153911894
Squaliformes	Somniosidae	Centroscymnus	Centroscymnus_sp.-nov.	45.4325995899553	41.0699442835142	44.4535442531394	42.4025931464424	45.1339192959569	42.4695300171745	44.6057645948763	41.8033151364765	44.8152394181639	42.5140787034892	45.6342206772504	41.8628115924215	45.8289803339341	41.5946001634511	45.3040748260774	42.2427512356878	44.9647184279886	42.0626747665785	44.8468562467417	41.998701330719	45.0789807637707	42.2858761525398	44.9118471263305	41.5026787122377	45.1297616014525	42.11860141234	44.5010813971989	42.2190351878106	45.0385796196796	42.2490779227179	44.8731003813353	41.9190163173116	45.5829529409165	41.8384761191185	44.93996720402	41.9583443228164	45.5383206743543	41.5887586304558	44.2797027037939	42.2833731968063
Squaliformes	Somniosidae	Centroselachus	Centroselachus_crepidater	6.4863690319634	0	6.29209966827238	0	6.31147673562419	0	6.15054666125476	0	6.16410160666732	0	6.04237433727396	0	6.41181082423924	0	6.77068083069852	0	6.40773997242149	0	6.7983753841793	0	5.96275558352963	0	6.3861257979338	0	6.60585786075674	0	6.25374470571431	0	6.30900098245348	0	6.09576597732369	0	6.33160211406448	0	6.13691160977661	0	6.3959860566407	0	6.44897840366416	0
Squaliformes	Squalidae	Centrosqualus	Centrosqualus_mustardi	74.2349505824565	72.645780057569	73.8029650245141	72.0155937560379	77.4736870901654	74.5676070312778	76.0469455359969	73.9120376916489	73.0989988119699	71.5686821505688	74.2222854932088	72.2074067773821	76.8544128856789	74.2710400722131	74.8803268993469	73.1236585388614	77.4092695067515	74.6133848183541	75.7146729518249	73.9608653835698	75.7210490696474	73.6746864330446	77.0636144735904	74.5441848889893	73.7203631084264	72.1812320923596	77.3376343602313	74.3884653697207	73.1341886293689	71.4670258326366	73.1972343434874	71.6909882407385	74.1726245866283	72.6335305738532	76.6949746241237	74.2541301357439	75.490128498733	73.2271849827611	74.548009103845	72.6768327031432
Squaliformes	Squalidae	Centrosqualus	Centrosqualus_primaevus	86.0652528370275	85.1199716019313	85.2285399546146	83.7908536497235	85.9775500075562	84.6143928837846	85.9735204257884	85.0204564320803	85.5479403720551	84.0911811763898	86.1282564932726	84.6864098042375	85.4375508827984	83.8371099050073	84.8111835745615	83.0744422478014	86.0025434802801	84.7025147918369	84.8353380014287	83.1924706701521	85.3260273883323	83.2867661045745	86.1824862612321	84.9487181497821	85.0549585680023	83.7260015652394	85.5760905741012	84.2432819390175	85.0724484860417	83.3368262017588	85.249598795297	83.6978572528882	84.9672376529867	83.2472243360452	86.3525244566197	85.0348343239458	85.9868655826762	84.5493182652018	86.0220700754004	84.8864580139797
Squaliformes	Somniosidae	Cretascymnus	Cretascymnus_adonis	85.8500085408681	84.8132570435459	85.5954991493209	84.3899005120649	84.9045414726744	83.4257266216758	85.6747761218288	84.7946593882946	84.687049227746	82.9807398403095	85.4301748016966	83.8407964150336	86.0499019101922	84.8825087112298	85.9824268467457	84.692341662083	85.4050086580972	84.0515137225478	85.0146787206457	83.4432879474495	85.9415275182532	84.5559822101265	85.4968735369647	84.2543787682597	85.9780149171093	84.7370902374974	85.540694756038	84.2331561401608	85.3876288937289	83.6279111261756	86.1601363195401	84.8547191538928	84.7392583823745	82.9763813439422	84.7059300833451	82.8731861084313	84.808716368682	83.1119840488693	84.9156795981643	83.6125231927732
Squaliformes	Somniosidae	Cretascymnus	Cretascymnus_beauryi	70.8297038821533	66.5021846517552	70.3816597182318	66.2271741557484	70.6158061047339	66.9045176723855	69.4856291489295	65.5650780379565	70.6852744731942	66.9123434888562	70.9678216634407	65.4713892236217	71.2010810744778	65.4444861388008	70.8826026532592	66.4917098237818	69.7204349805647	66.0945919360745	70.5902151911118	66.5609020381084	71.0803538104781	65.8851798420229	70.8392695719498	66.0385321119548	70.7006129525302	65.8192214464368	69.6179253631467	66.3551733609353	71.1208161539989	65.2407739611106	70.8719280288364	66.273340607425	70.6306147340024	65.5815612756058	70.4179174516739	66.0529322075406	71.2744960750062	65.3107863464619	70.289453052304	65.6978635046355
Squaliformes	Somniosidae	Cretascymnus	Cretascymnus_quimbalaensis	69.4358516898659	68.1277550962095	71.3146953730467	69.627189160499	83.8827816680732	82.2647258241266	68.6870478481057	67.5034388161407	68.2582426656833	66.9874509755819	78.7204316953647	76.0151097917187	79.7430320516923	77.0265070899386	78.2299502743487	75.0633973291398	67.9528411354574	66.8820507211132	79.9506643322054	76.7475098332761	77.5713293053938	74.6103562207896	80.4610988996253	78.3370774624221	83.6732355974297	82.2544849968655	67.9161799992495	66.444677557527	74.7045681572682	72.9837253934401	74.2985117396557	72.7121503520331	79.8590019576184	76.9628281331382	75.0152870910567	72.8437175019285	69.4617491924952	67.7928978477405	83.3372304867531	82.114431099349
Squaliformes	Somniosidae	Cretascymnus	Cretascymnus_westfalicus	83.3894465303142	73.2461250739196	83.5516371551828	72.0983518084041	84.0065226794	72.0294789256668	84.7252670121891	70.9340925659184	84.5354550789354	72.8722118207934	82.7139602268243	71.5046177160766	83.449904192959	71.0899686671404	84.6650222003733	72.3279385688287	82.8827095918644	72.74463901691	83.5146674714567	73.9416563734793	84.9882246108463	71.2384542486098	84.6080579586521	73.0658881347404	83.0201266031867	72.0148092092637	84.1929623804716	72.2132817807376	84.9879992051315	71.5873734983494	84.7634176741449	72.202189733143	84.935558593687	73.1271155913728	83.5673736083738	71.3002585093176	84.312408951397	72.6765943968732	83.0635134331881	71.6933909152051
Squaliformes	Dalatiidae	Dalatias	Dalatias_bassanii	5.8252472455356	2.96840318011838	6.02947091554165	3.37959137005347	5.86230403552426	2.84661176064869	5.92137532296347	2.96734473852581	5.99535498012154	3.3550189373897	5.70177305922672	2.99757960511767	5.91234769486887	3.981930982645	5.9818200781824	3.56403783891204	5.97958362168356	2.8368682078676	6.00709882189858	3.5032788822544	5.92714726038223	3.90425629269637	5.99094192486628	3.91808130891651	6.20821055048793	4.08731715969007	6.31249686710369	4.10246007708863	6.03381248782793	3.51959993687217	5.91277658746806	3.39892923086205	5.97854048142235	3.02551797918782	6.03430835517362	3.75618197935447	6.01987227561192	4.00444047343896	5.7171700038566	2.83188482077022
Squaliformes	Dalatiidae	Dalatias	Dalatias_licha	22.6858220841135	0	19.5939534070538	0	20.0790992178181	0	20.7350720535994	0	20.3156605292127	0	20.4475574011762	0	19.2689792347956	0	21.260703652893	0	20.9094476437036	0	19.8699053990443	0	21.7796526069042	0	20.2723273403709	0	23.3225062955138	0	24.2392011976325	0	23.9678340218383	0	19.9513133889969	0	23.5480413284006	0	21.4055595007685	0	22.2748043015363	0	23.4729637342469	0
Squaliformes	Dalatiidae	Dalatias	Dalatias_orientalis	15.052806872248	13.2389602212671	13.944664585111	11.9048971873098	12.9557690140258	11.2258465841241	14.8598602083845	13.1638779769788	14.4694045971822	12.4114991172745	16.1060372407616	14.1305967675867	13.4508120717016	11.4490301269586	16.285690479816	13.9220207743385	15.1499813392854	12.837617622689	13.600321246578	11.4068162966038	15.9758785938552	13.6276922892135	14.7415080709755	12.6929060841896	13.3384422749871	11.442122454174	14.6119458915357	12.879495960909	16.6249139731951	14.3466085710509	14.7862762540812	12.3649334625216	16.0049104729903	13.8594992688342	13.5762616888152	11.4864188211595	16.1329602775582	13.9488125030371	13.719429164698	11.706808977141
Squaliformes	Dalatiidae	Dalatias	Dalatias_turkmenicus	57.2513307008189	55.1332745647611	57.3704630115764	54.586291210221	59.4926702485329	57.3712235022813	58.8193249373774	57.1812185149937	59.001941461405	57.2084394168222	59.4228780932878	57.3860050996675	58.0890858127306	55.5125074433617	59.4628193684523	57.9658278088733	59.0418192572164	57.6332061582604	58.6680749039636	57.0376950671773	58.2657895535726	56.1248379765786	59.4522430474818	57.7972596760983	58.4640126314828	56.7109129483722	57.6621473467256	55.842498491388	59.1741977100101	57.6891846817287	57.8784757549662	55.0865581049633	58.5165543185726	56.0153232277371	59.2900207880144	57.8862292557322	59.2740837648424	57.9639734033544	58.7029467129774	56.2903716555687
Squaliformes	Centrophoridae	Deania	Deania_angoumeensis	45.6763557830962	41.389819069055	44.1696996544417	42.294913021513	44.9451464417196	42.1665145452486	45.2674301778609	42.4024575429947	44.1927506876365	42.2542413148319	45.2552356712446	41.6243747004092	45.8690500357954	41.583845187195	45.3285146359416	42.0592307809103	45.3767898591182	42.2904887897103	45.1517673294004	42.0711750051832	44.7535638889954	41.9481446934077	44.7751573483947	41.5439659261354	45.4348381731861	42.4558609656309	45.1026117803672	42.5820264877325	44.8270220534471	41.9863066357032	44.6515281643126	41.748484429308	45.2051047695102	41.2965277795492	45.3379973980991	42.3778772367881	45.6516576531184	42.112972778352	44.222534637044	42.3212914124302
Squaliformes	Centrophoridae	Deania	Deania_calcea	21.3915490426684	0	20.9058035777047	0	19.3733379976044	0	19.3350635690976	0	19.6073972902365	0	18.8663176407231	0	18.5142393799704	0	18.8562868436332	0	21.9818587298427	0	19.8964758959407	0	17.9928019745579	0	18.850691132238	0	20.7859706569119	0	21.2722310977372	0	18.664381658905	0	19.1606912547436	0	21.3231891741485	0	19.4560697767165	0	18.5265091170403	0	17.9162551872832	0
Squaliformes	Centrophoridae	Deania	Deania_radicans	20.936711805266	18.6423874371224	20.9283829844239	19.2270803442875	20.948580229654	18.6159828419297	19.8723420675287	17.0026789806305	21.054861514418	19.2217546190015	18.6148812204276	16.3425145697705	18.7561157307209	16.7590147298272	20.9037668159873	18.9311837132895	18.3093067857751	15.1475624258385	17.3800801855136	14.5972578626527	18.6235239450759	16.1446297525298	18.8443688537164	15.6724542994769	17.1678999340159	14.8409446290912	20.093765766431	17.8413247401778	18.8702226482117	16.3417646382617	17.7916619312675	15.735670663907	21.0995294252155	19.2704511275256	20.8345183724373	18.2933010444301	19.9781202061395	17.3116064689109	17.171258862645	15.0260257691117
Squaliformes	Dalatiidae	Dracipinna	Dracipinna_bracheri	27.1390469525814	20.3549161082151	28.5759740863188	21.1211814002555	25.4994892128414	21.4594724014826	29.6307307889641	21.1197786442459	29.2718275402633	20.6807259627178	29.4857071948138	18.6671377595895	28.7803219660691	19.4061782060501	30.1021847384433	18.8493462478652	29.2080278261245	19.8890498105535	27.6301294759855	20.6759895598224	27.7481553024274	21.5935444766925	29.3250047417817	20.0472888565166	29.1972099317848	20.1638489337519	28.245581499523	20.0298046949377	29.1438570832507	21.0900304191333	25.6844490852233	20.1824534135329	27.5200599769809	20.2009780049114	27.7011693617073	19.8794958664903	27.5373484367894	19.4041964694161	28.6092135653346	21.2029030277597
Squaliformes	Dalatiidae	Eodalatias	Eodalatias_austrinalis	53.0884561328335	48.5279593148406	53.9603128545292	47.1241944302458	52.7516567832538	48.4551902283363	54.6542120591281	47.619253037569	54.3832470926086	46.8956134788129	53.386434557301	48.7053938036588	53.2005399811644	49.68673036655	53.0162529593825	48.3074960846886	54.1270281409908	48.6947862436881	54.2246521396653	47.7133911258047	53.8107629149169	46.5938751880492	53.6890406451848	47.6899585159312	54.0814905685061	47.8466890027596	54.1897280061734	47.4006810540808	53.6885757759494	46.9372717738056	53.3260092688394	45.8764145919936	53.5493641021894	46.3978621990233	53.9444079032206	47.2223327135974	53.5283549973565	47.2409292521386	53.0321865960182	48.3218671406808
Squaliformes	Dalatiidae	Eodalatias	Eodalatias_crenulatus	58.6076869507322	53.74456059752	60.0851863616526	46.5565443774475	58.7296833249164	45.4001913199729	57.8571598056061	49.7540512780402	58.1426390902335	45.2692163317202	58.720603889998	51.3441102536042	59.0387327533885	51.3243922900766	57.8611031037229	51.3756534811594	57.3945834684779	49.2475355569232	59.009535451765	52.0924471464969	57.6570500162317	48.3819516981705	60.0115098753987	46.121134434041	57.8058605628641	47.6667704588377	57.2076784486211	46.7513335699743	58.7724827184406	49.0976574711834	60.1482993082265	53.3430038437435	57.1501066917946	50.2823409780693	59.4798355896022	53.886695905129	57.5579223260765	44.405778891082	60.0289051660691	46.1751095053524
Squaliformes	Etmopteridae	Eoetmopterus	Eoetmopterus_davidi	70.3400573059152	65.8635218844918	69.8039447426619	68.1525131117709	70.8505594743539	68.6571667775526	70.6110742018532	66.9507411946287	70.2994683734833	68.3871080137185	68.9250199491325	66.6005434490607	71.1701215121876	68.7635917146705	70.2766967635834	65.315756958324	69.890590009266	67.1306942807884	70.6101978677147	66.4729302267066	71.1509998702264	67.5824235364752	71.0928129529581	65.1153740738593	69.4447039969982	67.918203780939	66.8141817491109	65.4738960846755	69.8720565618122	65.9101002752717	70.7727939233392	66.0604277863401	71.0034094502727	68.1830158284592	69.9150572784399	67.6346440427925	70.5823234547182	67.3755223936568	70.4002234357244	66.7553887766207
Squaliformes	Etmopteridae	Eoetmopterus	Eoetmopterus_supracretaceus	83.5054497591789	70.0840388862112	84.5138396370854	69.3032579541125	82.1068821074458	70.372152733887	83.9551135573257	69.341723631325	84.4645314304437	69.4151625544424	83.7212896175037	69.869580540688	84.765813653026	70.6067145866736	82.8972466661646	70.3225420978255	84.1224207053584	69.4100847935716	84.7401305658163	69.139610186184	84.9139876224756	69.6426317879043	83.2653846101858	69.4131764412767	83.511039945872	69.4412741832812	84.1593102082846	69.381295485805	84.4663834740512	69.9049435645261	82.667662729129	70.8872573090271	84.6154064111363	70.9584491459812	84.6789515928432	69.206391377142	83.9528635412703	69.6709512698541	84.256940024755	70.2629049033867
Squaliformes	Dalatiidae	Eosqualiolus	Eosqualiolus_aturensis	45.9585200549675	39.8758833352924	45.5484780212531	42.3594738386257	45.2424023846613	42.0779460985973	44.9706300460942	41.8232766087096	44.6030248008152	42.3228084122258	45.4123928624547	40.2504871110049	45.8647690771972	40.4337939492413	44.9951262101816	41.0893874839822	45.5075929747765	40.0176764219181	47.9802642232097	41.9090582275826	45.2778635997985	39.6824530225661	45.4037076609303	41.2973764156075	46.3103889545805	41.6543815540789	47.9992633043801	41.7641450503521	45.0129550099281	41.3295819855633	45.549995387634	42.0186153071688	47.7628377438566	40.9798646834457	46.3999760638282	41.4388161231654	47.4726162474125	41.3661355205128	44.7600243032458	41.3107552177575
Squaliformes	Dalatiidae	Eosqualiolus	Eosqualiolus_skrovinai	18.1351800572646	15.0980322426177	21.2105303993526	19.593084065182	18.418050705389	15.3401366360362	20.2660245577275	17.4982180588765	19.5656274997885	16.895729468238	18.6597373646572	16.5649459061245	17.9969091810142	15.9498088138251	18.9941930349984	15.9895203476836	19.2901876708079	16.2544785255021	18.7865272737582	15.8235735481441	18.7838663473914	16.2760369741972	20.3966421314192	17.5376861169664	19.2966608918513	16.8447160687568	18.0040547020997	15.4180600480473	18.9904345103877	16.399260843013	17.8086466726088	15.6006457496899	18.209977366353	14.8691154690891	17.1902929131203	14.6976992374633	20.4060888391582	17.8434499291858	16.9025297218656	14.8861406159842
Squaliformes	Etmopteridae	Etmopterus	Etmopterus_acutidens	31.1021571693916	17.3549337471123	28.3893267042453	15.0663977299008	27.8403573870728	16.2051429467662	30.6033422695707	21.3392622317045	26.908817988938	17.5337959302943	28.9347122844833	21.0289228777469	33.7811155368958	20.0402042059356	30.584634689747	20.5030032074325	29.5765118793909	18.0448995154869	34.215056657589	14.688016102967	26.466157855489	15.8907357607169	32.3944174596238	18.4585043281873	28.208889691282	16.2255589766494	26.353121783874	20.6538770475527	30.8114678127563	19.3046852071942	30.7826988122451	16.2311046738244	30.2168889499675	20.6153407704567	25.1518622075838	19.1608243741539	33.8790501803135	16.0504072937778	27.9806309011715	21.1806694676981
Squaliformes	Etmopteridae	Etmopterus	Etmopterus_cahuzaci	45.9465576743496	41.3372870296478	44.8861451275561	42.8080470834708	44.4589461213561	41.9227017566528	45.1612036258316	42.3523563476915	44.4494406050194	42.5276499607994	45.5347100686191	41.8928312518628	45.9199839487748	41.4671292111245	45.0942088004133	41.8415773423568	45.1904614909346	42.0174869966014	45.163628383573	42.0012940612425	45.176872501548	42.3199003866212	45.4146084341009	42.0870832459807	45.4574823968641	42.2895058863271	44.8456886887625	42.334430467423	44.7209087844849	42.0994178075096	45.1687024862938	42.1780972542846	45.6754612577728	41.9713876979149	44.7671288566804	41.6140820883482	45.3691376988127	41.9532441128924	44.1895099423883	42.1498189022238
Squaliformes	Etmopteridae	Etmopterus	Etmopterus_ledouxi-n-nud	15.7385106754389	13.9209078077251	16.8159100430886	14.3854599433334	17.5125842222114	14.6835719472138	15.3463251507212	13.5850148370227	15.4913373727792	13.3120497043105	16.8338318491905	14.7218878516019	15.3938157377679	13.146748089658	16.9989541424207	14.2678258898888	16.607201206055	14.1541300997427	16.9704692738179	14.3170874950795	16.0284670851933	13.766609002118	15.5030385523418	13.582443009312	16.544929239888	14.3848857310825	15.0029637065199	13.1469834446167	16.0534883969585	13.8029928938929	15.6565510361601	13.5283284889524	15.5057546221924	13.3722554199493	16.1589280726128	14.1763813273747	15.4052332242422	13.2589669635553	16.5975286072793	14.5155618902434
